date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:34:15	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae78ff-9e0%22	https://clear2close.us/wp-content/et-cache/50676/et-core-unified-50676.min.css?ver=1672378623	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50676/et-core-unified-50676.min63f7.css	(from https://clear2close.us/texas-endorsement-explained/)
22:34:15	9854/9854	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae78ff-267e%22	https://clear2close.us/wp-content/et-cache/50676/et-core-unified-tb-50327-deferred-50676.min.css?ver=1672378623	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50676/et-core-unified-tb-50327-deferred-50676.min63f7.css	(from https://clear2close.us/texas-endorsement-explained/)
22:34:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:37%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/texas-endorsement-explained/)
22:34:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:37%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/texas-endorsement-explained/)
22:34:18	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/e9e8bb0c-dd35-49e1-8cfc-2c702df43e2f.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/e9e8bb0c-dd35-49e1-8cfc-2c702df43e2f.css	(from https://clear2close.us/appraisal/)
22:34:19	26649/26649	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:39%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50681	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50681.json	(from https://clear2close.us/appraisal/)
22:34:19	2410/2410	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:39%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed4c50.json	(from https://clear2close.us/appraisal/)
22:34:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:40%20GMT	https://clear2close.us/?p=50681	C:/My%20Web%20Sites/real%20estate/clear2close.us/indexb741.html	(from https://clear2close.us/appraisal/)
22:34:20	2483/2483	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:04:40%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embedd5af	(from https://clear2close.us/appraisal/)
22:34:20	159549/159549	---M--	200	added ('OK')	image/jpeg	etag:%2263345da3-26f3d%22	https://clear2close.us/wp-content/uploads/2022/09/header-bg-image-03-scaled.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/09/header-bg-image-03-scaled.jpg	(from https://clear2close.us/appraisal/)
22:34:21	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263adb36f-9e0%22	https://clear2close.us/wp-content/et-cache/50681/et-core-unified-50681.min.css?ver=1672328047	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50681/et-core-unified-50681.min80f2.css	(from https://clear2close.us/appraisal/)
22:34:21	8826/8826	---MCZ	200	added ('OK')	text/css	etag:W/%2263adb36f-227a%22	https://clear2close.us/wp-content/et-cache/50681/et-core-unified-tb-50327-deferred-50681.min.css?ver=1672328047	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50681/et-core-unified-tb-50327-deferred-50681.min80f2.css	(from https://clear2close.us/appraisal/)
22:34:22	216263/216263	---M--	200	added ('OK')	image/jpeg	etag:%22630e6f6d-34cc7%22	https://clear2close.us/wp-content/uploads/2022/08/ClearTitleClient2-1.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/08/ClearTitleClient2-1.jpg	(from https://clear2close.us/appraisal/)
22:34:22	139861/139861	---M--	200	added ('OK')	image/jpeg	etag:%22630e7090-22255%22	https://clear2close.us/wp-content/uploads/2022/08/title-and-escrow-header.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/08/title-and-escrow-header.jpg	(from https://clear2close.us/appraisal/)
22:34:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:42%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal/)
22:34:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:43%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal/)
22:34:24	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/6ffbb2bb-18fe-48ee-94c0-386182bc6dc3.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/6ffbb2bb-18fe-48ee-94c0-386182bc6dc3.css	(from https://clear2close.us/appraisal-facts/)
22:34:25	31590/31590	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:44%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50692	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50692.json	(from https://clear2close.us/appraisal-facts/)
22:34:25	2440/2440	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:45%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal-facts%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed915c.json	(from https://clear2close.us/appraisal-facts/)
22:34:26	2513/2513	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:04:45%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal-facts%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed7540	(from https://clear2close.us/appraisal-facts/)
22:34:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:45%20GMT	https://clear2close.us/?p=50692	C:/My%20Web%20Sites/real%20estate/clear2close.us/index76c8.html	(from https://clear2close.us/appraisal-facts/)
22:34:26	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8d83-9e0%22	https://clear2close.us/wp-content/et-cache/50692/et-core-unified-50692.min.css?ver=1672383875	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50692/et-core-unified-50692.minfae3.css	(from https://clear2close.us/appraisal-facts/)
22:34:26	9874/9874	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8d83-2692%22	https://clear2close.us/wp-content/et-cache/50692/et-core-unified-tb-50327-deferred-50692.min.css?ver=1672383875	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50692/et-core-unified-tb-50327-deferred-50692.minfae3.css	(from https://clear2close.us/appraisal-facts/)
22:34:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:47%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal-facts/)
22:34:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:48%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal-facts/)
22:34:29	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/3ec7bb90-4113-4497-8c69-55c0db1bc9dc.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/3ec7bb90-4113-4497-8c69-55c0db1bc9dc.css	(from https://clear2close.us/appraisal-fees/)
22:34:29	18996/18996	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:49%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50697	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50697.json	(from https://clear2close.us/appraisal-fees/)
22:34:30	2435/2435	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:50%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal-fees%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embedb3e3.json	(from https://clear2close.us/appraisal-fees/)
22:34:30	2508/2508	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:04:50%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fappraisal-fees%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embedee97	(from https://clear2close.us/appraisal-fees/)
22:34:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:50%20GMT	https://clear2close.us/?p=50697	C:/My%20Web%20Sites/real%20estate/clear2close.us/index3b86.html	(from https://clear2close.us/appraisal-fees/)
22:34:31	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8415-9e0%22	https://clear2close.us/wp-content/et-cache/50697/et-core-unified-50697.min.css?ver=1672381461	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50697/et-core-unified-50697.minbe43.css	(from https://clear2close.us/appraisal-fees/)
22:34:31	9854/9854	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8415-267e%22	https://clear2close.us/wp-content/et-cache/50697/et-core-unified-tb-50327-deferred-50697.min.css?ver=1672381461	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50697/et-core-unified-tb-50327-deferred-50697.minbe43.css	(from https://clear2close.us/appraisal-fees/)
22:34:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:52%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal-fees/)
22:34:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:53%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/appraisal-fees/)
22:34:34	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/f66f0ea0-9eae-4130-8b8a-f9b34675ecee.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/f66f0ea0-9eae-4130-8b8a-f9b34675ecee.css	(from https://clear2close.us/continuing-education/)
22:34:34	21374/21374	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:54%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50702	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50702.json	(from https://clear2close.us/continuing-education/)
22:34:35	2465/2465	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:55%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fcontinuing-education%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed7d36.json	(from https://clear2close.us/continuing-education/)
22:34:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:55%20GMT	https://clear2close.us/?p=50702	C:/My%20Web%20Sites/real%20estate/clear2close.us/index91ff.html	(from https://clear2close.us/continuing-education/)
22:34:35	2538/2538	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:04:55%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fcontinuing-education%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embedf242	(from https://clear2close.us/continuing-education/)
22:34:36	86106/86106	---M--	200	added ('OK')	image/jpeg	etag:%2263345da6-1505a%22	https://clear2close.us/wp-content/uploads/2022/09/header-bg-image-04-scaled.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/09/header-bg-image-04-scaled.jpg	(from https://clear2close.us/continuing-education/)
22:34:36	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263adb37d-9e0%22	https://clear2close.us/wp-content/et-cache/50702/et-core-unified-50702.min.css?ver=1672328061	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50702/et-core-unified-50702.minc716.css	(from https://clear2close.us/continuing-education/)
22:34:36	8826/8826	---MCZ	200	added ('OK')	text/css	etag:W/%2263adb37d-227a%22	https://clear2close.us/wp-content/et-cache/50702/et-core-unified-tb-50327-deferred-50702.min.css?ver=1672328061	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50702/et-core-unified-tb-50327-deferred-50702.minc716.css	(from https://clear2close.us/continuing-education/)
22:34:36	46711/46711	---M--	200	added ('OK')	image/jpeg	etag:%22630e7974-b677%22	https://clear2close.us/wp-content/uploads/2022/08/continued-education-01.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/08/continued-education-01.jpg	(from https://clear2close.us/continuing-education/)
22:34:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:57%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/continuing-education/)
22:34:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:04:57%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/continuing-education/)
22:34:39	484087/484087	---MCZ	200	added ('OK')	text/css	etag:W/%22c8c046adff4a4b7c501cd818d4a55e4c%22	https://hb.wpmucdn.com/clear2close.us/5192f8f1-c9db-4885-a953-79208a065d3d.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/5192f8f1-c9db-4885-a953-79208a065d3d.css	(from https://clear2close.us/home-buyers-checklist/)
22:34:39	18826/18826	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:59%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50713	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50713.json	(from https://clear2close.us/home-buyers-checklist/)
22:34:39	2470/2470	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:04:59%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhome-buyers-checklist%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed5f95.json	(from https://clear2close.us/home-buyers-checklist/)
22:34:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:00%20GMT	https://clear2close.us/?p=50713	C:/My%20Web%20Sites/real%20estate/clear2close.us/indexe5f9.html	(from https://clear2close.us/home-buyers-checklist/)
22:34:40	2543/2543	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:05:00%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhome-buyers-checklist%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embedbfe3	(from https://clear2close.us/home-buyers-checklist/)
22:34:40	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8d89-9e0%22	https://clear2close.us/wp-content/et-cache/50713/et-core-unified-50713.min.css?ver=1672383881	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50713/et-core-unified-50713.min6e1d.css	(from https://clear2close.us/home-buyers-checklist/)
22:34:41	3261/3261	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae8d89-cbd%22	https://clear2close.us/wp-content/et-cache/50713/et-core-unified-tb-50327-deferred-50713.min.css?ver=1672383881	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50713/et-core-unified-tb-50327-deferred-50713.min6e1d.css	(from https://clear2close.us/home-buyers-checklist/)
22:34:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:01%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/home-buyers-checklist/)
22:34:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:04%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/home-buyers-checklist/)
22:34:45	484087/484087	---MCZ	200	added ('OK')	text/css	etag:W/%22c8c046adff4a4b7c501cd818d4a55e4c%22	https://hb.wpmucdn.com/clear2close.us/93c3bda8-a4a4-45c4-b84a-abac68661492.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/93c3bda8-a4a4-45c4-b84a-abac68661492.css	(from https://clear2close.us/home-sellers-checklist/)
22:34:46	18796/18796	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:05%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50717	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50717.json	(from https://clear2close.us/home-sellers-checklist/)
22:34:46	2472/2472	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:06%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhome-sellers-checklist%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed1784.json	(from https://clear2close.us/home-sellers-checklist/)
22:34:47	2545/2545	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:05:06%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhome-sellers-checklist%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed8da1	(from https://clear2close.us/home-sellers-checklist/)
22:34:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:06%20GMT	https://clear2close.us/?p=50717	C:/My%20Web%20Sites/real%20estate/clear2close.us/index8470.html	(from https://clear2close.us/home-sellers-checklist/)
22:34:47	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263b0acb8-9e0%22	https://clear2close.us/wp-content/et-cache/50717/et-core-unified-50717.min.css?ver=1672522936	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50717/et-core-unified-50717.mind98e.css	(from https://clear2close.us/home-sellers-checklist/)
22:34:47	3261/3261	---MCZ	200	added ('OK')	text/css	etag:W/%2263b0acb8-cbd%22	https://clear2close.us/wp-content/et-cache/50717/et-core-unified-tb-50327-deferred-50717.min.css?ver=1672522936	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50717/et-core-unified-tb-50327-deferred-50717.mind98e.css	(from https://clear2close.us/home-sellers-checklist/)
22:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:08%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/home-sellers-checklist/)
22:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:08%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/home-sellers-checklist/)
22:34:49	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/0ded7fa2-438c-4826-ad09-223148bf35af.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/0ded7fa2-438c-4826-ad09-223148bf35af.css	(from https://clear2close.us/hoa-information-and-tips/)
22:34:50	19160/19160	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:10%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50725	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/50725.json	(from https://clear2close.us/hoa-information-and-tips/)
22:34:50	2485/2485	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:10%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhoa-information-and-tips%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed3caa.json	(from https://clear2close.us/hoa-information-and-tips/)
22:34:51	2558/2558	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:05:11%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fhoa-information-and-tips%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed231c	(from https://clear2close.us/hoa-information-and-tips/)
22:34:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:11%20GMT	https://clear2close.us/?p=50725	C:/My%20Web%20Sites/real%20estate/clear2close.us/indexf4f1.html	(from https://clear2close.us/hoa-information-and-tips/)
22:34:51	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae3fef-9e0%22	https://clear2close.us/wp-content/et-cache/50725/et-core-unified-50725.min.css?ver=1672364015	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50725/et-core-unified-50725.minf96b.css	(from https://clear2close.us/hoa-information-and-tips/)
22:34:51	5796/5796	---MCZ	200	added ('OK')	text/css	etag:W/%2263ae3ff0-16a4%22	https://clear2close.us/wp-content/et-cache/50725/et-core-unified-tb-50327-deferred-50725.min.css?ver=1672364016	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/50725/et-core-unified-tb-50327-deferred-50725.mine838.css	(from https://clear2close.us/hoa-information-and-tips/)
22:34:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:12%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/hoa-information-and-tips/)
22:34:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:13%20GMT	https://clear2close.us/contact-us	C:/My%20Web%20Sites/real%20estate/clear2close.us/contact-us	(from https://clear2close.us/hoa-information-and-tips/)
22:34:54	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/3d24d67d-54bb-4dee-81cd-fd518a0410a7.css	C:/My%20Web%20Sites/real%20estate/hb.wpmucdn.com/clear2close.us/3d24d67d-54bb-4dee-81cd-fd518a0410a7.css	(from https://clear2close.us/blog/)
22:34:55	21209/21209	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:15%20GMT	https://clear2close.us/wp-json/wp/v2/pages/51034	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/wp/v2/pages/51034.json	(from https://clear2close.us/blog/)
22:34:55	2385/2385	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Jan%202023%2017:05:15%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fblog%2F	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed4dfc.json	(from https://clear2close.us/blog/)
22:34:56	2458/2458	---MCZ	200	added ('OK')	text/xml	date:Wed,%2004%20Jan%202023%2017:05:15%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fblog%2F&format=xml	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-json/oembed/1.0/embed2bcb	(from https://clear2close.us/blog/)
22:34:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20Jan%202023%2017:05:15%20GMT	https://clear2close.us/?p=51034	C:/My%20Web%20Sites/real%20estate/clear2close.us/index6c01.html	(from https://clear2close.us/blog/)
22:34:56	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%2263af6519-9e0%22	https://clear2close.us/wp-content/et-cache/51034/et-core-unified-51034.min.css?ver=1672439065	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/51034/et-core-unified-51034.min551e.css	(from https://clear2close.us/blog/)
22:34:56	5796/5796	---MCZ	200	added ('OK')	text/css	etag:W/%2263af651a-16a4%22	https://clear2close.us/wp-content/et-cache/51034/et-core-unified-tb-50327-deferred-51034.min.css?ver=1672439066	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/et-cache/51034/et-core-unified-tb-50327-deferred-51034.minf684.css	(from https://clear2close.us/blog/)
22:34:56	28041/28041	---M--	200	added ('OK')	image/jpeg	etag:%2263034fe7-6d89%22	https://clear2close.us/wp-content/uploads/2022/08/home-bg-400x250.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/08/home-bg-400x250.jpg	(from https://clear2close.us/blog/)
22:34:57	27398/27398	---M--	200	added ('OK')	image/jpeg	etag:%2263034565-6b06%22	https://clear2close.us/wp-content/uploads/2022/08/home-image-400x250.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/08/home-image-400x250.jpg	(from https://clear2close.us/blog/)
22:34:58	258499/258499	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2017:05:18%20GMT	https://clear2close.us/blog/real-estate-title-and-escrow-services/	C:/My%20Web%20Sites/real%20estate/clear2close.us/blog/real-estate-title-and-escrow-services/index.html	(from https://clear2close.us/blog/)
22:34:58	16528/16528	---M--	200	added ('OK')	image/jpeg	etag:%22633476cc-4090%22	https://clear2close.us/wp-content/uploads/2022/09/real-estate-03-300x158-1.jpg	C:/My%20Web%20Sites/real%20estate/clear2close.us/wp-content/uploads/2022/09/real-estate-03-300x158-1.jpg	(from https://clear2close.us/blog/)
22:34:58	264033/264033	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2017:05:18%20GMT	https://clear2close.us/blog/author/c4cadmin/	C:/My%20Web%20Sites/real%20estate/clear2close.us/blog/author/c4cadmin/index.html	(from https://clear2close.us/blog/)
